Epoch 76 [18.4s + 6.4s]: train==[0.61216=0.45134 + 0.16082 + 0.00000], recall=[0.65542, 0.78231], precision=[0.64752, 0.38684], hit=[0.98164, 0.99383], ndcg=[0.91453, 0.89969], map=[0.87277, 0.82469], mrr=[0.91253, 0.91423], f1=[0.65103, 0.51743]
Epoch 77 [16.7s + 7.0s]: train==[0.60871=0.44717 + 0.16154 + 0.00000], recall=[0.65635, 0.78267], precision=[0.64845, 0.38703], hit=[0.98141, 0.99367], ndcg=[0.91381, 0.89922], map=[0.87200, 0.82444], mrr=[0.91140, 0.91311], f1=[0.65196, 0.51768]
Epoch 78 [19.0s + 8.4s]: train==[0.58716=0.42504 + 0.16211 + 0.00000], recall=[0.65663, 0.78297], precision=[0.64873, 0.38718], hit=[0.98170, 0.99376], ndcg=[0.91390, 0.89928], map=[0.87208, 0.82453], mrr=[0.91111, 0.91280], f1=[0.65224, 0.51788]
Epoch 79 [17.5s + 6.9s]: train==[0.58720=0.42425 + 0.16295 + 0.00000], recall=[0.65689, 0.78317], precision=[0.64899, 0.38727], hit=[0.98160, 0.99373], ndcg=[0.91490, 0.90019], map=[0.87320, 0.82552], mrr=[0.91324, 0.91496], f1=[0.65250, 0.51801]
Epoch 80 [17.0s + 6.9s]: train==[0.58865=0.42512 + 0.16353 + 0.00000], recall=[0.65701, 0.78312], precision=[0.64911, 0.38725], hit=[0.98189, 0.99379], ndcg=[0.91497, 0.90001], map=[0.87330, 0.82523], mrr=[0.91315, 0.91481], f1=[0.65262, 0.51798]
Epoch 81 [16.4s + 6.7s]: train==[0.57804=0.41379 + 0.16425 + 0.00000], recall=[0.65735, 0.78328], precision=[0.64945, 0.38733], hit=[0.98160, 0.99373], ndcg=[0.91432, 0.89965], map=[0.87227, 0.82472], mrr=[0.91261, 0.91432], f1=[0.65296, 0.51808]
Epoch 82 [17.2s + 7.1s]: train==[0.58116=0.41632 + 0.16485 + 0.00000], recall=[0.65765, 0.78338], precision=[0.64975, 0.38738], hit=[0.98186, 0.99398], ndcg=[0.91523, 0.90033], map=[0.87364, 0.82563], mrr=[0.91368, 0.91537], f1=[0.65326, 0.51815]
Epoch 83 [16.7s + 6.6s]: train==[0.57320=0.40764 + 0.16555 + 0.00000], recall=[0.65770, 0.78386], precision=[0.64979, 0.38762], hit=[0.98218, 0.99411], ndcg=[0.91521, 0.90032], map=[0.87365, 0.82571], mrr=[0.91316, 0.91483], f1=[0.65330, 0.51847]
Epoch 84 [17.4s + 7.6s]: train==[0.56797=0.40180 + 0.16617 + 0.00000], recall=[0.65880, 0.78454], precision=[0.65089, 0.38795], hit=[0.98199, 0.99392], ndcg=[0.91587, 0.90113], map=[0.87465, 0.82704], mrr=[0.91418, 0.91585], f1=[0.65441, 0.51891]
Epoch 85 [17.8s + 7.4s]: train==[0.57073=0.40394 + 0.16679 + 0.00000], recall=[0.66064, 0.78468], precision=[0.65270, 0.38803], hit=[0.98192, 0.99386], ndcg=[0.91541, 0.90096], map=[0.87401, 0.82712], mrr=[0.91329, 0.91496], f1=[0.65623, 0.51902]
Epoch 86 [16.9s + 7.0s]: train==[0.55883=0.39152 + 0.16731 + 0.00000], recall=[0.66064, 0.78528], precision=[0.65271, 0.38832], hit=[0.98221, 0.99389], ndcg=[0.91531, 0.90085], map=[0.87400, 0.82714], mrr=[0.91259, 0.91422], f1=[0.65623, 0.51940]
Epoch 87 [17.3s + 6.7s]: train==[0.55465=0.38666 + 0.16799 + 0.00000], recall=[0.66036, 0.78539], precision=[0.65242, 0.38837], hit=[0.98221, 0.99386], ndcg=[0.91595, 0.90120], map=[0.87483, 0.82741], mrr=[0.91351, 0.91515], f1=[0.65595, 0.51948]
Epoch 88 [16.2s + 6.9s]: train==[0.55775=0.38929 + 0.16846 + 0.00000], recall=[0.66103, 0.78545], precision=[0.65310, 0.38842], hit=[0.98192, 0.99383], ndcg=[0.91478, 0.90051], map=[0.87348, 0.82697], mrr=[0.91138, 0.91306], f1=[0.65662, 0.51953]
Epoch 89 [17.1s + 7.1s]: train==[0.54000=0.37107 + 0.16893 + 0.00000], recall=[0.66158, 0.78578], precision=[0.65363, 0.38857], hit=[0.98234, 0.99383], ndcg=[0.91511, 0.90071], map=[0.87369, 0.82716], mrr=[0.91184, 0.91344], f1=[0.65716, 0.51974]
